id,event_Timestamp,device_type,session_id,visitor_id,item_id,redirection_source
33834,2020-11-15T16:39:00.000+05:30,android,B006465,F9501,B4752,linkedin
33849,2020-11-15T16:39:00.000+05:30,android,B006465,F9501,H3510,youtube
9364,2020-11-15T07:07:00.000+05:30,android,B006468,F6270,C2436,youtube
9232,2020-11-15T07:02:00.000+05:30,android,B006468,F6270,G4683,facebook
16917,2020-11-15T10:05:00.000+05:30,android,B006491,C4958,F9365,youtube
17133,2020-11-15T10:07:00.000+05:30,android,B006491,C4958,F9365,youtube
16891,2020-11-15T10:04:00.000+05:30,android,B006491,C4958,I8429,google
38810,2020-11-15T18:29:00.000+05:30,android,B006494,C2908,D5637,youtube
38893,2020-11-15T18:30:00.000+05:30,android,B006494,C2908,J7618,google
19510,2020-11-15T10:54:00.000+05:30,android,B006509,B3834,B17580,google
41794,2020-11-15T19:28:00.000+05:30,android,B006642,G8412,B13763,google
24888,2020-11-15T13:05:00.000+05:30,android,B006796,F595,B01829,google
24882,2020-11-15T13:04:00.000+05:30,android,B006796,F595,H7933,youtube
44347,2020-11-15T20:11:00.000+05:30,android,B006929,H3068,B13763,youtube
24856,2020-11-15T13:04:00.000+05:30,android,B006963,G824,I9577,google
24992,2020-11-15T13:08:00.000+05:30,android,B006963,G824,I9577,youtube
25366,2020-11-15T13:19:00.000+05:30,android,B006963,G824,I9577,facebook
31870,2020-11-15T15:53:00.000+05:30,android,B006990,E223,B30934,youtube
32042,2020-11-15T15:56:00.000+05:30,android,B006990,E223,I0429,google
10190,2020-11-15T07:32:00.000+05:30,android,B00703,I7822,C0679,linkedin
46964,2020-11-15T20:54:00.000+05:30,android,B007068,F0926,F089,google
32604,2020-11-15T16:08:00.000+05:30,android,B007131,F8862,I4704,linkedin
32616,2020-11-15T16:08:00.000+05:30,android,B007131,F8862,I4704,google
32626,2020-11-15T16:08:00.000+05:30,android,B007131,F8862,I4704,facebook
8082,2020-11-15T06:12:00.000+05:30,android,B007266,C2416,B06200,youtube
770,2020-11-15T00:11:00.000+05:30,android,B007268,I0968,D0048,facebook
817,2020-11-15T00:12:00.000+05:30,android,B007268,I0968,D0048,google
1327,2020-11-15T00:20:00.000+05:30,android,B007268,I0968,D0048,linkedin
1231,2020-11-15T00:18:00.000+05:30,android,B007268,I0968,D0152,youtube
11,2020-11-15T00:00:00.000+05:30,android,B00737,G8784,J1397,facebook
338,2020-11-15T00:04:00.000+05:30,android,B00737,G8784,J1397,youtube
43840,2020-11-15T20:01:00.000+05:30,android,B007413,F5490,C1137,google
43804,2020-11-15T20:00:00.000+05:30,android,B007413,F5490,C9726,youtube
43724,2020-11-15T19:59:00.000+05:30,android,B007413,F5490,E0001,facebook
30786,2020-11-15T15:32:00.000+05:30,android,B007485,F8976,D5963,google
6350,2020-11-15T03:16:00.000+05:30,android,B00751,D5873,H1877,google
6325,2020-11-15T03:14:00.000+05:30,android,B00751,D5873,I8013,google
40976,2020-11-15T19:14:00.000+05:30,android,B007564,C8003,B13763,facebook
43797,2020-11-15T20:00:00.000+05:30,android,B007593,H8392,G3471,google
30377,2020-11-15T15:24:00.000+05:30,android,B007617,J2186,J1621,google
30426,2020-11-15T15:25:00.000+05:30,android,B007617,J2186,J1621,youtube
11471,2020-11-15T08:09:00.000+05:30,android,B007629,I7337,B11376,facebook
11640,2020-11-15T08:14:00.000+05:30,android,B007629,I7337,B11376,youtube
11703,2020-11-15T08:16:00.000+05:30,android,B007629,I7337,B31326,google
11648,2020-11-15T08:14:00.000+05:30,android,B007629,I7337,B7268,google
11395,2020-11-15T08:07:00.000+05:30,android,B007629,I7337,D744,google
11456,2020-11-15T08:09:00.000+05:30,android,B007629,I7337,D744,linkedin
11478,2020-11-15T08:10:00.000+05:30,android,B007629,I7337,F9808,google
12584,2020-11-15T08:38:00.000+05:30,android,B007654,C1034,B03394,youtube
12751,2020-11-15T08:42:00.000+05:30,android,B007654,C1034,B03394,youtube
13447,2020-11-15T08:58:00.000+05:30,android,B007654,C1034,B03394,linkedin
44851,2020-11-15T20:21:00.000+05:30,android,B00770,I1895,B13763,youtube
1434,2020-11-15T00:22:00.000+05:30,android,B00785,E6089,B22333,youtube
1438,2020-11-15T00:22:00.000+05:30,android,B00785,E6089,B25856,youtube
1079,2020-11-15T00:16:00.000+05:30,android,B00785,E6089,B26483,facebook
1916,2020-11-15T00:29:00.000+05:30,android,B00785,E6089,B6770,google
1397,2020-11-15T00:21:00.000+05:30,android,B00785,E6089,D295,youtube
2465,2020-11-15T00:37:00.000+05:30,android,B00785,E6089,D8046,youtube
1771,2020-11-15T00:26:00.000+05:30,android,B00785,E6089,F5880,facebook
1819,2020-11-15T00:27:00.000+05:30,android,B00785,E6089,H6156,youtube
1890,2020-11-15T00:28:00.000+05:30,android,B00785,E6089,H9328,youtube
682,2020-11-15T00:10:00.000+05:30,android,B00785,E6089,I399,facebook
183,2020-11-15T00:02:00.000+05:30,android,B00785,E6089,I6831,linkedin
526,2020-11-15T00:07:00.000+05:30,android,B00785,E6089,I6831,google
11507,2020-11-15T08:10:00.000+05:30,android,B007879,H8061,G1729,google
11353,2020-11-15T08:06:00.000+05:30,android,B007879,H8061,H1139,facebook
11399,2020-11-15T08:07:00.000+05:30,android,B007879,H8061,H1139,youtube
11412,2020-11-15T08:08:00.000+05:30,android,B007879,H8061,H6156,youtube
11534,2020-11-15T08:11:00.000+05:30,android,B007879,H8061,H6156,facebook
11575,2020-11-15T08:12:00.000+05:30,android,B007879,H8061,H6156,youtube
34309,2020-11-15T16:50:00.000+05:30,android,B007967,F7991,B21465,google
34336,2020-11-15T16:51:00.000+05:30,android,B007967,F7991,B21465,facebook
24160,2020-11-15T12:44:00.000+05:30,android,B008000,H4418,E5411,linkedin
24216,2020-11-15T12:46:00.000+05:30,android,B008000,H4418,E5411,linkedin
41367,2020-11-15T19:21:00.000+05:30,android,B008035,C7823,B06866,facebook
21999,2020-11-15T11:49:00.000+05:30,android,B008050,I156,B6809,google
22118,2020-11-15T11:51:00.000+05:30,android,B008050,I156,B6809,google
22192,2020-11-15T11:53:00.000+05:30,android,B008050,I156,B6809,linkedin
22243,2020-11-15T11:54:00.000+05:30,android,B008050,I156,B6809,linkedin
22101,2020-11-15T11:51:00.000+05:30,android,B008050,I156,F2238,linkedin
22181,2020-11-15T11:53:00.000+05:30,android,B008050,I156,F2238,linkedin
22000,2020-11-15T11:49:00.000+05:30,android,B008050,I156,G131,facebook
511,2020-11-15T00:07:00.000+05:30,android,B008066,E1405,D0354,linkedin
687,2020-11-15T00:10:00.000+05:30,android,B008066,E1405,D0354,facebook
11235,2020-11-15T08:03:00.000+05:30,android,B008208,E324,J2583,facebook
10157,2020-11-15T07:31:00.000+05:30,android,B008218,E2132,B13676,google
10179,2020-11-15T07:32:00.000+05:30,android,B008218,E2132,B13676,google
10283,2020-11-15T07:35:00.000+05:30,android,B008218,E2132,D5903,google
10209,2020-11-15T07:33:00.000+05:30,android,B008218,E2132,D7095,facebook
9625,2020-11-15T07:15:00.000+05:30,android,B008218,E2132,F1757,google
10108,2020-11-15T07:29:00.000+05:30,android,B008218,E2132,F1757,youtube
10173,2020-11-15T07:31:00.000+05:30,android,B008218,E2132,F1757,google
10183,2020-11-15T07:32:00.000+05:30,android,B008218,E2132,G8995,google
42440,2020-11-15T19:38:00.000+05:30,android,B008223,D9702,B2019,youtube
42105,2020-11-15T19:33:00.000+05:30,android,B008223,D9702,E6627,google
42429,2020-11-15T19:38:00.000+05:30,android,B008223,D9702,F1102,google
42261,2020-11-15T19:35:00.000+05:30,android,B008223,D9702,F2957,youtube
42267,2020-11-15T19:36:00.000+05:30,android,B008223,D9702,I8440,google
42422,2020-11-15T19:38:00.000+05:30,android,B008223,D9702,I8440,linkedin
42433,2020-11-15T19:38:00.000+05:30,android,B008223,D9702,I8440,youtube
10325,2020-11-15T07:37:00.000+05:30,android,B008231,G3566,B4546,google
6792,2020-11-15T04:04:00.000+05:30,android,B008307,G0213,B10374,linkedin
6931,2020-11-15T04:22:00.000+05:30,android,B008307,G0213,B17710,google
6942,2020-11-15T04:24:00.000+05:30,android,B008307,G0213,B18830,youtube
6707,2020-11-15T03:56:00.000+05:30,android,B008307,G0213,B24676,linkedin
6766,2020-11-15T04:01:00.000+05:30,android,B008307,G0213,B528,youtube
6821,2020-11-15T04:07:00.000+05:30,android,B008307,G0213,B6703,linkedin
6669,2020-11-15T03:50:00.000+05:30,android,B008307,G0213,C6909,linkedin
6893,2020-11-15T04:16:00.000+05:30,android,B008307,G0213,C6985,google
6958,2020-11-15T04:26:00.000+05:30,android,B008307,G0213,D3053,linkedin
6729,2020-11-15T03:57:00.000+05:30,android,B008307,G0213,G6281,facebook
6906,2020-11-15T04:19:00.000+05:30,android,B008307,G0213,G7832,google
6787,2020-11-15T04:03:00.000+05:30,android,B008307,G0213,G8968,google
6706,2020-11-15T03:55:00.000+05:30,android,B008307,G0213,H5754,google
41814,2020-11-15T19:29:00.000+05:30,android,B008310,D5133,B02637,google
41701,2020-11-15T19:27:00.000+05:30,android,B008310,D5133,B04035,linkedin
485,2020-11-15T00:07:00.000+05:30,android,B008535,E0279,I3426,facebook
28899,2020-11-15T14:50:00.000+05:30,android,B008633,G5361,B04035,linkedin
30056,2020-11-15T15:16:00.000+05:30,android,B008633,G5361,D1935,facebook
39759,2020-11-15T18:49:00.000+05:30,android,B008668,F6699,B21465,linkedin
37711,2020-11-15T18:08:00.000+05:30,android,B008769,I4825,B06866,google
20916,2020-11-15T11:25:00.000+05:30,android,B00880,B1981,C5054,linkedin
21099,2020-11-15T11:29:00.000+05:30,android,B00880,B1981,G2062,facebook
20983,2020-11-15T11:27:00.000+05:30,android,B00880,B1981,I6761,facebook
29540,2020-11-15T15:05:00.000+05:30,android,B00883,E0250,B11996,facebook
40992,2020-11-15T19:15:00.000+05:30,android,B008915,H1258,I860,youtube
14813,2020-11-15T09:23:00.000+05:30,android,B009019,I7387,B29671,youtube
24722,2020-11-15T13:00:00.000+05:30,android,B009030,F886,H4902,google
26096,2020-11-15T13:39:00.000+05:30,android,B009094,E1085,F7644,facebook
26071,2020-11-15T13:38:00.000+05:30,android,B009094,E1085,J6124,facebook
49449,2020-11-15T21:30:00.000+05:30,android,B009139,H919,B13763,google
49524,2020-11-15T21:31:00.000+05:30,android,B009139,H919,J5847,google
14958,2020-11-15T09:27:00.000+05:30,android,B009147,C8939,B4814,youtube
2074,2020-11-15T00:31:00.000+05:30,android,B00918,B2728,I3050,facebook
2087,2020-11-15T00:31:00.000+05:30,android,B00918,B2728,I3050,facebook
10621,2020-11-15T07:47:00.000+05:30,android,B009187,F2644,B0379,youtube
11236,2020-11-15T08:03:00.000+05:30,android,B009210,G9893,I9388,facebook
21149,2020-11-15T11:30:00.000+05:30,android,B009216,H7219,B25311,google
20988,2020-11-15T11:27:00.000+05:30,android,B009216,H7219,H4529,facebook
35442,2020-11-15T17:17:00.000+05:30,android,B009234,B3445,B19516,youtube
35610,2020-11-15T17:21:00.000+05:30,android,B009234,B3445,C8722,google
35549,2020-11-15T17:19:00.000+05:30,android,B009234,B3445,F0045,google
43813,2020-11-15T20:00:00.000+05:30,android,B009250,B9232,B29084,facebook
43827,2020-11-15T20:01:00.000+05:30,android,B009250,B9232,B29084,google
43029,2020-11-15T19:46:00.000+05:30,android,B009250,B9232,B3552,facebook
43888,2020-11-15T20:02:00.000+05:30,android,B009250,B9232,B5619,linkedin
43586,2020-11-15T19:56:00.000+05:30,android,B009250,B9232,C6384,youtube
43139,2020-11-15T19:48:00.000+05:30,android,B009250,B9232,C6909,google
43550,2020-11-15T19:55:00.000+05:30,android,B009250,B9232,D8389,google
42819,2020-11-15T19:43:00.000+05:30,android,B009250,B9232,E423,youtube
43609,2020-11-15T19:57:00.000+05:30,android,B009250,B9232,F2351,facebook
43248,2020-11-15T19:50:00.000+05:30,android,B009250,B9232,F2416,linkedin
43484,2020-11-15T19:54:00.000+05:30,android,B009250,B9232,G4241,google
43375,2020-11-15T19:53:00.000+05:30,android,B009250,B9232,H1978,google
43211,2020-11-15T19:50:00.000+05:30,android,B009250,B9232,H6156,linkedin
43651,2020-11-15T19:57:00.000+05:30,android,B009250,B9232,H6168,linkedin
43402,2020-11-15T19:53:00.000+05:30,android,B009250,B9232,I1264,youtube
43060,2020-11-15T19:47:00.000+05:30,android,B009250,B9232,I1394,google
43892,2020-11-15T20:02:00.000+05:30,android,B009250,B9232,I9004,linkedin
40158,2020-11-15T18:58:00.000+05:30,android,B009273,C4777,I4704,youtube
38425,2020-11-15T18:21:00.000+05:30,android,B009396,E7186,B13763,youtube
27872,2020-11-15T14:23:00.000+05:30,android,B009397,F6622,B11468,google
27873,2020-11-15T14:23:00.000+05:30,android,B009397,F6622,B11468,facebook
27933,2020-11-15T14:25:00.000+05:30,android,B009397,F6622,B6959,linkedin
27839,2020-11-15T14:22:00.000+05:30,android,B009397,F6622,E4866,linkedin
27351,2020-11-15T14:09:00.000+05:30,android,B009397,F6622,E8334,youtube
27932,2020-11-15T14:25:00.000+05:30,android,B009397,F6622,F0965,google
28580,2020-11-15T14:42:00.000+05:30,android,B009397,F6622,F0965,google
28586,2020-11-15T14:42:00.000+05:30,android,B009397,F6622,F0965,youtube
37791,2020-11-15T18:09:00.000+05:30,android,B009448,B8930,B13763,youtube
20936,2020-11-15T11:26:00.000+05:30,android,B009599,E8007,B24676,google
20792,2020-11-15T11:22:00.000+05:30,android,B009599,E8007,F5096,youtube
21058,2020-11-15T11:28:00.000+05:30,android,B009599,E8007,H9225,youtube
20831,2020-11-15T11:23:00.000+05:30,android,B009599,E8007,J8075,google
49768,2020-11-15T21:35:00.000+05:30,android,B00967,J2509,B2208,google
49612,2020-11-15T21:33:00.000+05:30,android,B00967,J2509,B22881,youtube
49595,2020-11-15T21:33:00.000+05:30,android,B00967,J2509,D575,youtube
49550,2020-11-15T21:32:00.000+05:30,android,B00967,J2509,F298,facebook
49661,2020-11-15T21:34:00.000+05:30,android,B00967,J2509,H5356,youtube
18246,2020-11-15T10:27:00.000+05:30,android,B009681,C6300,B18262,youtube
17835,2020-11-15T10:19:00.000+05:30,android,B009688,B7547,B6627,youtube
13503,2020-11-15T08:59:00.000+05:30,android,B009751,F0486,B0379,facebook
14545,2020-11-15T09:18:00.000+05:30,android,B009751,F0486,B0379,linkedin
46818,2020-11-15T20:53:00.000+05:30,android,B009867,I2130,E25,facebook
46595,2020-11-15T20:50:00.000+05:30,android,B009867,I2130,J2183,google
46672,2020-11-15T20:51:00.000+05:30,android,B009867,I2130,J2183,google
46348,2020-11-15T20:47:00.000+05:30,android,B009867,I2130,J5847,linkedin
38844,2020-11-15T18:29:00.000+05:30,android,B00991,B8453,B16055,youtube
10180,2020-11-15T07:32:00.000+05:30,android,B009954,E5833,B15496,linkedin
9927,2020-11-15T07:23:00.000+05:30,android,B009954,E5833,B26580,youtube
10032,2020-11-15T07:26:00.000+05:30,android,B009954,E5833,B6770,google
10140,2020-11-15T07:30:00.000+05:30,android,B009954,E5833,B6770,facebook
10594,2020-11-15T07:46:00.000+05:30,android,B009954,E5833,C8096,google
10694,2020-11-15T07:49:00.000+05:30,android,B009954,E5833,F8365,linkedin
10622,2020-11-15T07:47:00.000+05:30,android,B009954,E5833,G8530,google
10268,2020-11-15T07:35:00.000+05:30,android,B009954,E5833,H1066,google
10203,2020-11-15T07:33:00.000+05:30,android,B009954,E5833,I5949,google
10502,2020-11-15T07:43:00.000+05:30,android,B009954,E5833,I7006,youtube
46186,2020-11-15T20:44:00.000+05:30,android,B010,I5218,B13763,linkedin
1458,2020-11-15T00:22:00.000+05:30,android,B0100,G529,C9726,facebook
1574,2020-11-15T00:24:00.000+05:30,android,B0100,G529,H5754,facebook
1083,2020-11-15T00:16:00.000+05:30,android,B0100,G529,J1322,facebook
1277,2020-11-15T00:19:00.000+05:30,android,B0100,G529,J1322,youtube
3862,2020-11-15T01:11:00.000+05:30,android,B010133,H4054,D4482,google
3953,2020-11-15T01:13:00.000+05:30,android,B010133,H4054,J714,google
16987,2020-11-15T10:05:00.000+05:30,android,B010193,B3901,H1406,facebook
36465,2020-11-15T17:42:00.000+05:30,android,B010198,I4117,H1406,google
17930,2020-11-15T10:21:00.000+05:30,android,B010333,I1324,B10337,youtube
17979,2020-11-15T10:22:00.000+05:30,android,B010333,I1324,B10337,youtube
19562,2020-11-15T10:55:00.000+05:30,android,B010333,I1324,G6057,google
18141,2020-11-15T10:24:00.000+05:30,android,B010333,I1324,I8784,linkedin
18117,2020-11-15T10:24:00.000+05:30,android,B010333,I1324,J0147,youtube
19511,2020-11-15T10:54:00.000+05:30,android,B010333,I1324,J8736,youtube
3057,2020-11-15T00:50:00.000+05:30,android,B010392,G0815,B10374,linkedin
17202,2020-11-15T10:09:00.000+05:30,android,B010538,F1489,B0379,youtube
17312,2020-11-15T10:11:00.000+05:30,android,B010538,F1489,B0379,youtube
49993,2020-11-15T21:39:00.000+05:30,android,B010669,J2024,C0944,google
38632,2020-11-15T18:25:00.000+05:30,android,B01071,H2417,B9815,facebook
38677,2020-11-15T18:26:00.000+05:30,android,B01071,H2417,B9815,google
2530,2020-11-15T00:39:00.000+05:30,android,B010719,B5806,B02765,facebook
43964,2020-11-15T20:03:00.000+05:30,android,B010901,F2291,B18798,google
44069,2020-11-15T20:05:00.000+05:30,android,B010901,F2291,B18798,google
43820,2020-11-15T20:00:00.000+05:30,android,B010901,F2291,E4296,google
44060,2020-11-15T20:05:00.000+05:30,android,B010901,F2291,E7411,google
43447,2020-11-15T19:54:00.000+05:30,android,B010901,F2291,J2093,linkedin
13868,2020-11-15T09:06:00.000+05:30,android,B010976,C9941,B22657,youtube
12645,2020-11-15T08:40:00.000+05:30,android,B010976,C9941,D2475,linkedin
16212,2020-11-15T09:51:00.000+05:30,android,B011017,J830,B12271,youtube
16370,2020-11-15T09:54:00.000+05:30,android,B011017,J830,B12271,google
16401,2020-11-15T09:55:00.000+05:30,android,B011017,J830,B12271,facebook
17034,2020-11-15T10:06:00.000+05:30,android,B011017,J830,B7180,youtube
16209,2020-11-15T09:51:00.000+05:30,android,B011017,J830,C0172,linkedin
16390,2020-11-15T09:55:00.000+05:30,android,B011017,J830,C0172,facebook
16357,2020-11-15T09:54:00.000+05:30,android,B011017,J830,C1519,google
17398,2020-11-15T10:12:00.000+05:30,android,B011017,J830,C485,google
16571,2020-11-15T09:58:00.000+05:30,android,B011017,J830,C5595,youtube
16436,2020-11-15T09:56:00.000+05:30,android,B011017,J830,D8688,youtube
17108,2020-11-15T10:07:00.000+05:30,android,B011017,J830,E8470,youtube
16288,2020-11-15T09:52:00.000+05:30,android,B011017,J830,G3844,youtube
17265,2020-11-15T10:10:00.000+05:30,android,B011017,J830,G3844,linkedin
16687,2020-11-15T10:00:00.000+05:30,android,B011017,J830,I2916,linkedin
16830,2020-11-15T10:03:00.000+05:30,android,B011017,J830,I2916,linkedin
17141,2020-11-15T10:08:00.000+05:30,android,B011017,J830,I2916,youtube
17482,2020-11-15T10:13:00.000+05:30,android,B011017,J830,I5533,linkedin
35097,2020-11-15T17:10:00.000+05:30,android,B011033,H6079,B13763,youtube
48549,2020-11-15T21:16:00.000+05:30,android,B011037,H1359,B28782,facebook
37068,2020-11-15T17:57:00.000+05:30,android,B011112,I0326,B30934,youtube
36999,2020-11-15T17:55:00.000+05:30,android,B011112,I0326,D2821,linkedin
38959,2020-11-15T18:32:00.000+05:30,android,B011296,I476,B13763,facebook
49876,2020-11-15T21:37:00.000+05:30,android,B011300,I2570,G4835,facebook
28892,2020-11-15T14:50:00.000+05:30,android,B011312,D19,J0412,google
17193,2020-11-15T10:08:00.000+05:30,android,B011361,H472,D0048,facebook
17007,2020-11-15T10:06:00.000+05:30,android,B011361,H472,F0091,facebook
19433,2020-11-15T10:53:00.000+05:30,android,B011561,D6684,I4704,google
6799,2020-11-15T04:04:00.000+05:30,android,B011600,H3867,J7759,google
38843,2020-11-15T18:29:00.000+05:30,android,B011640,E7652,B19695,youtube
38729,2020-11-15T18:27:00.000+05:30,android,B011640,E7652,H1466,youtube
22904,2020-11-15T12:09:00.000+05:30,android,B011669,C361,B21465,facebook
25585,2020-11-15T13:25:00.000+05:30,android,B011753,G9443,H6717,google
25629,2020-11-15T13:26:00.000+05:30,android,B011753,G9443,H6717,google
33674,2020-11-15T16:35:00.000+05:30,android,B011843,D1508,E6627,google
33520,2020-11-15T16:32:00.000+05:30,android,B011843,D1508,H1406,facebook
43902,2020-11-15T20:02:00.000+05:30,android,B011920,G9389,B13763,linkedin
45381,2020-11-15T20:31:00.000+05:30,android,B01197,C5403,D0354,facebook
15356,2020-11-15T09:35:00.000+05:30,android,B012024,F9297,B962,youtube
15614,2020-11-15T09:40:00.000+05:30,android,B012024,F9297,B962,google
15905,2020-11-15T09:46:00.000+05:30,android,B012024,F9297,B962,youtube
20273,2020-11-15T11:10:00.000+05:30,android,B012041,G2193,C6383,google
22242,2020-11-15T11:54:00.000+05:30,android,B0121,C0958,B08299,facebook
37153,2020-11-15T17:59:00.000+05:30,android,B012102,H2275,B9580,google
43774,2020-11-15T20:00:00.000+05:30,android,B012123,I1396,B13763,youtube
43767,2020-11-15T19:59:00.000+05:30,android,B012123,I1396,J9270,youtube
44073,2020-11-15T20:05:00.000+05:30,android,B01238,E7462,B2173,youtube
